año,campaña,clasificación,parámetro,ld,lc,unidad,ti001,ti004,ti006,ti008,sf015,si022,si023,vl032,vl033,ca044,ca046,ca047,av053,av054,qu061,qu063,bz078,bz080,en081,en084,bs091,bs092,en ad,ca cu01,ca cu02,ca cu03,ca cu04,ca cu05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Productos_de_cuidado_personal,Anilina,50,100,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Productos_de_cuidado_personal,Metiltriclosan,50,100,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Productos_de_cuidado_personal,Metil_parabeno,0.5,1.5,ng_l,21.2,41.1,40.4,54.3,<LC,38,82.2,27.6,171.6,-,-,-,<LC,ND,64.2,ND,27.2,25,<LC,<LC,55.7,37.4,ND,23.8,-,-,24.7,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Productos_de_cuidado_personal,Etil_parabeno,0.5,1.5,ng_l,ND,ND,ND,<LC,<LC,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,17.7,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Productos_de_cuidado_personal,Propil_parabeno,0.5,1.5,ng_l,ND,<LC,12.5,18.5,ND,29.74,14.3,<LC,48.4,-,-,-,82.7,17,24.3,82.7,62.1,ND,ND,19.3,<LC,48.8,ND,69.3,-,-,61.4,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Productos_de_cuidado_personal,Butil_parabeno,0.25,0.8,ng_l,ND,ND,5.42,ND,<LC,ND,<LC,ND,ND,-,-,-,<LC,<LC,<LC,ND,ND,ND,ND,<LC,6.4,ND,ND,7.27,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Productos_de_cuidado_personal,Triclosan,0.8,2.5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Antibióticos_sulfamidas,Sulfapiridina,0.1,0.4,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Antibióticos_sulfamidas,Sulfadiazina,0.4,1,ng_l,ND,75,24,10,22,30,20,30,67,-,-,-,20,58,46,31,70,55,14,66,65,21,16,25,-,-,105,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Antibióticos_sulfamidas,Sulfatiazol,0.05,0.2,ng_l,ND,ND,ND,ND,<LC,<LC,ND,ND,<LC,-,-,-,<LC,5.2,<LC,4.29,5.21,4.075,3.025,5.79,<LC,<LC,<LC,<LC,-,-,7.125,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Antibióticos_sulfamidas,Sulfamerazina,0.08,0.3,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Antibióticos_sulfamidas,Sulfametazina,0.2,0.5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Antibióticos_sulfamidas,Sulfametoxazol,0.2,0.7,ng_l,ND,9.7,5.2,ND,5.1,18.5,11.6,24.9,15.4,-,-,-,24.6,23,21.4,28.7,22.8,14.8,14.8,17.5,21.4,16.7,21.1,13.5,-,-,23,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Antibióticos_sulfamidas,Sulfadimetoxina,0.1,0.4,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Antibióticos_sulfamidas,Sulfaguanidina,0.2,0.7,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Antibióticos_sulfamidas,Sulfametoxipiridazina,0.2,0.7,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Familia_de_Abamectinas,Abamectina,0.9,3,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Familia_de_Abamectinas,Moxidectina,1,4,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Familia_de_Abamectinas,Doramectina,2,5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Familia_de_Abamectinas,Ivermectina,2,6,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Alprazolam,0.1,0.3,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Amoxicilina,20,70,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Atenolol,0.3,0.9,ng_l,ND,10.5,5.5,<LC,4.2,68.9,11.3,13.3,12.2,-,-,-,18.5,25.7,12.5,45.3,23,12.9,9.5,13.7,17.7,16.4,6.9,44.5,-,-,62.2,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Azitromicina,1,5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Bromazepam,1,4,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Cafeína,2,5,ng_l,90.5,1420,515,727,424.5,4614,369,611,782.5,-,-,-,175,364,239.5,665,945,600,180,200,490,107.5,110,1540,-,-,2175,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Carbamazepina,0.03,0.1,ng_l,8.535,16.255,12.93,5.975,7.935,29.33,17.89,27.995,16.745,-,-,-,44.885,29.335,21.205,27.17,24,18.205,14.11,16.07,42.26,24.38,16.82,29.925,-,-,27.73,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Carvedilol,0.6,2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Cefalexina,4,12,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Ciprofloxacina,5,20,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Claritromicina,0.1,0.3,ng_l,1.4,2,<LC,<LC,<LC,79.05,5.1,0.9,2.7,-,-,-,1.9,4.4,10,8.4,4.8,<LC,<LC,1.8,1.4,0.9,0.9,9.8,-,-,19.9,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Clonazepam,0.2,0.6,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Cloranfenicol,1,4,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Diclofenaco,0.3,0.9,ng_l,<LC,16.8,7.3,<LC,7.7,40.7,10.5,8.9,5.2,-,-,-,10.2,16.2,9.6,27.2,17.1,12.5,6.9,4.7,9.6,7,8,21.8,-,-,41.4,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Difenhidramina,0.2,0.6,ng_l,ND,ND,ND,<LC,ND,2.45,ND,<LC,ND,-,-,-,<LC,ND,<LC,<LC,<LC,ND,<LC,<LC,<LC,ND,ND,ND,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Dipirona,20,70,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Enalapril,9,30,ng_l,ND,ND,ND,ND,ND,<LC,ND,ND,ND,-,-,-,32,<LC,45,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Eritromicina,0.1,0.3,ng_l,ND,ND,ND,ND,ND,0.65,<LC,ND,ND,-,-,-,ND,ND,ND,ND,<LC,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Etinilestradiol,0.1,0.3,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Estradiol,15,40,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Florfenicol,0.1,0.5,ng_l,<LC,ND,ND,<LC,ND,ND,ND,ND,<LC,-,-,-,ND,<LC,ND,ND,ND,ND,ND,ND,<LC,<LC,<LC,ND,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Fluoxetina,0.2,0.8,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Ibuprofeno,20,50,ng_l,234.5,<LC,<LC,192,141.5,571,<LC,108.5,478,-,-,-,<LC,374,<LC,189,515.5,<LC,<LC,<LC,366.5,<LC,<LC,240,-,-,563.5,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Indometacina,2,7,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Lorazepam,1,4,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Norfloxacina,40,120,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Oxicarbamacepina,0.3,0.9,ng_l,ND,3.1,<LC,ND,ND,15.8,<LC,2.4,2.3,-,-,-,<LC,<LC,2.2,ND,ND,2.4,<LC,ND,ND,ND,<LC,<LC,-,-,14.4,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Paracetamol,0.2,0.6,ng_l,ND,67.1,32,22.4,17.8,4661.4,28.8,60.9,77.8,-,-,-,<LC,30.7,<LC,152.1,39.5,18.6,91.8,<LC,54.5,ND,<LC,89.4,-,-,22.1,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Propinox,0.1,0.3,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Salbutamol,0.1,0.3,ng_l,ND,<LC,ND,ND,<LC,1.8,<LC,<LC,<LC,-,-,-,<LC,<LC,1.9,ND,ND,<LC,ND,ND,<LC,<LC,ND,<LC,-,-,1.8,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Fármacos_de_uso_humano,Sildenafilo,0.7,2,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,Aldrin,0.5,1.5,ng_l,27.5,ND,9,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,17,17,81.5,25,74.5,16,232.5,9,36,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,pp_DDD,0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,72.5,102.5,60,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,210,95,64,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,op_DDE,0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,42,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,pp_DDE,0.5,1.5,ng_l,49,ND,ND,ND,ND,ND,135,162.5,18,-,-,-,ND,24.5,47,57.5,200,71,ND,27.5,ND,89,140,ND,-,-,9,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,op_DDT,0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,pp_DDT,0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,27.5,17.5,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,<LC,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,Dieldrin,0.5,1.5,ng_l,12.5,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,47.5,ND,<LC,43,ND,ND,155,111,ND,194,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,Endosulfanes,0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,Endrina,0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,26.5,19,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,137.5,ND,ND,137.5,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,Heptacloro,0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,202.5,ND,ND,ND,312.5,ND,ND,258,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,Epóxido_de_heptacloro_(isóm_A),0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,Epóxido_de_heptacloro_(isóm_B),0.5,1.5,ng_l,ND,ND,ND,ND,22.5,33,67.5,ND,ND,-,-,-,56,31.5,75,55.5,ND,ND,ND,ND,ND,141,126.5,ND,-,-,202.5,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,a_BHC,0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,ND,38,ND,-,-,-,ND,ND,ND,109.5,65.5,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,b_BHC,0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,287.5,351,56,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,g_BHC,0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,Metoxicloro,0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,Clordano,0.5,1.5,ng_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Plaguicidas_organoclorados_persistentes,Dicofol,0.5,1.5,ng_l,INT,INT,INT,INT,INT,INT,INT,INT,INT,-,-,-,INT,INT,INT,INT,INT,INT,INT,INT,INT,INT,INT,INT,-,-,INT,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Metales_y_metaloides,Aluminio,2,5,µg_l,800.5,616,589,748.5,873.5,389,168,377.5,663.5,-,-,-,459,95.5,1628,890.5,1140.5,1079,1118,928,1030,274,1604.5,534,-,-,78,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Metales_y_metaloides,Cobalto,0.02,0.06,µg_l,0.42,0.44,0.31,0.33,0.58,0.27,0.18,0.28,0.4,-,-,-,0.25,0.07,1,0.39,0.54,0.51,0.47,0.42,0.42,0.16,0.71,0.28,-,-,0.12,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Metales_y_metaloides,Níquel,0.5,1.5,µg_l,<LC,<LC,<LC,<LC,<LC,<LC,<LC,<LC,<LC,-,-,-,<LC,<LC,3.36,2.12,2.35,<LC,<LC,<LC,<LC,<LC,1.85,<LC,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Metales_y_metaloides,Cobre,0.8,2.5,µg_l,ND,<LC,ND,ND,<LC,<LC,<LC,<LC,<LC,-,-,-,ND,ND,15.5,4.61,5.14,3.31,<LC,<LC,<LC,<LC,04.04,<LC,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Metales_y_metaloides,Zinc,0.2,0.6,µg_l,1.21,2.9,2.36,01.05,4.52,7.49,5.69,3.24,10.96,-,-,-,2.6,01.05,32.79,11.72,9.49,7.92,5.43,5.96,5.75,2.22,9.57,7.44,-,-,6.67,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Metales_y_metaloides,Arsénico,0.1,0.3,µg_l,0.98,1.64,1.15,0.84,1.37,2.22,3.37,1.88,1.62,-,-,-,3.64,2.98,06.04,4.12,4.24,2.62,2.49,2.25,2.48,1.88,2.75,02.03,-,-,2.91,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Metales_y_metaloides,Estaño,0.5,1.5,µg_l,ND,<LC,ND,<LC,0.53,ND,ND,ND,<LC,-,-,-,<LC,<LC,<LC,<LC,<LC,<LC,<LC,<LC,ND,ND,<LC,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Metales_y_metaloides,Mercurio,0.06,0.2,µg_l,<LC,<LC,<LC,<LC,<LC,<LC,0.35,<LC,<LC,-,-,-,<LC,<LC,0.33,<LC,<LC,<LC,<LC,0.39,0.26,<LC,<LC,<LC,-,-,<LC,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Metales_y_metaloides,Plomo,0.03,0.1,µg_l,0.79,01.05,0.83,0.8,1.26,0.84,0.49,0.73,1.15,-,-,-,0.96,0.21,3.91,2.15,2.41,2.14,1.58,1.26,01.05,0.45,2.64,1.14,-,-,0.35,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,"2-sec-Butil-4,6-dinitrofenol",0.01,0.03,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,p_Clorometacresol,0.5,1.5,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,2-Clorofenol,0.5,1.5,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,o-metilfenol,1,3,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,m-metilfenol,1,3,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,p-metilfenol,1,3,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,"2-Ciclohexil-4,6-dinitrofenol",0.03,0.1,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,"2,4-Diclorofenol",0.5,1.5,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,primavera,Compuestos_fenólicos,"2,6-Diclorofenol",0.5,1.5,µg_l,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,-,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,-,-,ND,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
